HOLEID,X,Y,Z,Ag ppm,Al ppm,Au ppm,C ppm,Ca ppm,Cl ppm,Cu ppm,F ppm,Fe ppm,K ppm,Mg ppm,Mn ppm,Na ppm,P ppm,Pb ppm,S ppm,Th ppm,U ppm
69,256.1751749998657,-182.0803199969232,-144.84,0.95,52500.0,0.18,700.0000000000001,6000.0,3067.84,3700.0,2206.08,224300.0,18900.0,5400.0,4722.96,300.0,468.16,3.73,1200.0,6.03,6.37
69,253.77517499995884,-187.19031999632716,-160.4,1.07,58000.0,0.17,200.0,5100.0,1630.31,4000.0,2886.54,239800.0,17500.0,17300.0,2899.14,700.0000000000001,414.94,4.96,1300.0,3.55,10.17
69,252.8351749998983,-189.19031999632716,-166.49,2.32,54900.0,0.49,100.0,7100.0,1546.8,9000.0,3651.13,269800.0,14200.0,17800.0,2348.35,400.0,1121.24,10.37,3000.0,4.83,22.16
69,252.14517499995418,-190.6703199967742,-170.97,2.41,71900.0,0.56,300.0,7400.0,1611.7,8200.0,3127.55,205300.0,18600.0,15400.0,3231.7,500.0,792.87,4.2,2600.0,6.01,6.67
69,251.54517499986105,-191.94031999632716,-174.85,0.69,56100.0,0.11,400.0,6600.0,818.17,2500.0,1624.51,231300.0,7200.0,15700.0,5551.83,500.0,587.18,4.33,900.0,7.02,6.81
69,250.14517499995418,-194.94031999632716,-184.0,0.56,71400.0,0.06,500.0,7300.0,1262.77,1800.0,2814.18,184700.0,18000.0,24100.0,2469.5,1500.0,1361.64,3.53,600.0,4.83,5.93
69,248.7451749999309,-197.97031999751925,-193.21,1.6,42000.0,0.28,300.0,4300.0,1163.92,8100.000000000001,1937.97,160400.0,8900.0,11200.000000000002,1581.89,200.0,710.0,7.95,3000.0,4.98,18.54
69,248.12517499993555,-199.32031999714673,-197.3,0.29,66900.0,0.04,400.0,3000.0,1200.0,900.0,2256.0,184899.99999999997,15400.0,18700.0,1266.8,600.0,724.0,1.82,300.0,5.6,1.94
69,247.21517499990296,-201.2803199980408,-203.27,0.61,69000.0,0.12,400.0,7900.0,938.25,2500.0,2119.81,249899.99999999997,10500.0,15900.0,5057.79,400.0,1103.12,5.69,900.0,4.05,12.04
69,245.1651749999728,-205.65031999722123,-216.57,0.23,73400.0,0.03,400.0,5200.0,1456.46,1000.0,3081.72,212600.00000000003,22300.0,21000.0,2007.35,600.0,737.31,2.27,300.0,4.03,2.12
69,242.98517499992158,-210.1703199967742,-230.33,2.26,53600.0,0.84,600.0,8400.0,2053.68,8300.0,4886.32,302400.0,16700.0,17000.0,2708.45,300.0,1150.98,9.03,3200.0,3.32,19.2
69,242.0051749999402,-212.19031999632716,-236.41,0.11,68800.0,0.01,500.0,6400.0,1762.35,300.0,4887.65,241900.0,20099.999999999996,24000.0,2069.53,200.0,854.12,2.48,200.0,3.01,2.89
69,241.30517499987036,-213.63031999766827,-240.75,2.86,48700.0,0.73,400.0,6000.0,1328.0,10700.0,3011.0,339700.0,11399.999999999998,15400.0,1888.0,400.0,931.0,11.76,4800.0,2.83,25.95
69,240.5051749999402,-215.26031999662519,-245.67,0.47,67700.0,0.08,500.0,7500.0,1653.18,1300.0,4399.55,227900.0,18100.0,18900.0,1954.55,400.0,906.36,2.76,500.0,1.98,4.19
69,239.69517499988433,-216.9203199967742,-250.64,1.01,65900.0,0.38,600.0,10000.0,1592.65,4100.0,4342.35,277300.0,15200.0,14100.0,4108.14,200.0,811.76,7.17,1900.0,1.86,16.85
69,237.35517499991693,-221.68031999655068,-264.97,1.57,63300.0,0.59,700.0000000000001,9800.0,1433.81,5900.0,3746.15,281100.0,15000.0,12400.0,3976.94,200.0,943.28,8.29,2700.0,2.23,19.03
69,234.9951749999309,-226.5003199968487,-279.48,3.43,33700.0,2.21,400.0,8000.0,892.64,16100.000000000002,2332.55,428300.0,5600.000000000001,5699.999999999999,1950.74,100.0,1576.27,22.4,9700.0,2.65,58.18
69,234.14517499995418,-228.23031999729574,-284.69,0.59,64500.0,0.24,800.0,3600.0,786.43,2000.0,1271.25,250600.0,9400.0,17200.0,2374.11,200.0,593.84,2.92,800.0,3.05,6.72
69,232.6751749998657,-231.22031999751925,-293.69,7.75,15300.0,1.64,2700.0,6899.999999999999,177.79,25900.0,2033.6,485700.0,2100.0,3400.0000000000005,933.09,300.0,1345.11,9.34,10400.0,10.17,60.48
70,-950.314825000125,553.3996800035238,324.78,5.32,37400.0,1.0,500.0,6300.0,425.23,24200.0,2900.62,348700.0,1800.0,6600.0,4739.47,400.0,879.02,17.8,4100.0,3.72,38.28
70,-952.0148250000784,548.3896800037473,313.29,9.51,30000.0,3.29,200.0,11900.0,1147.27,29600.0,9854.55,434600.0,4300.0,11500.0,5539.09,600.0,1022.73,23.53,10700.0,1.83,47.13
70,-952.6048250000458,546.6596800033003,309.32,5.66,46900.00000000001,1.47,300.0,7600.0,1366.25,16900.0,3688.33,293900.0,3700.0,16000.0,10076.67,900.0,1265.42,18.2,6000.0,12.71,36.13
70,-953.3248250001343,544.5696800034493,304.55,6.67,31600.0,1.27,600.0,3700.0,1611.11,17800.0,4923.89,401700.0,8600.0,19000.0,5908.33,700.0000000000001,708.33,14.22,6200.0,2.6,28.46
70,-954.3448250000365,541.6796800028533,297.95,3.06,55000.0,0.34,600.0,3700.0,2970.45,8200.0,3507.11,303400.0,19300.0,7800.0,6155.02,700.0000000000001,724.58,11.51,3000.0,7.91,17.73
70,-955.8548250000458,537.4896800033748,288.47,2.75,44300.0,0.17,600.0,1700.0000000000002,3032.2,7200.0,1893.49,348300.0,18900.0,4200.0,4519.91,300.0,485.78,8.17,2200.0,9.29,9.07
70,-957.0248250000877,534.3396800030023,281.38,5.3,43900.0,0.11,1000.0,2500.0,1585.0,14100.0,748.33,417100.0,5100.0,3500.0,6545.83,100.0,687.5,7.25,4300.0,13.76,7.31
70,-958.4348250001203,530.5896800030023,273.02,3.1,60000.0,0.1,400.0,2600.0,3030.73,8800.0,2394.36,277400.0,25200.0,4200.0,4401.45,200.0,772.36,7.81,2600.0,17.35,8.54
70,-959.784825000097,527.1096800025553,265.38,3.16,48600.0,0.11,600.0,3900.0,1209.23,9300.0,1186.15,348400.00000000006,4300.0,4600.0,9470.0,200.0,782.31,8.17,2800.0000000000005,17.98,9.22
70,-961.6848250001203,522.3596800025553,255.02,1.7,26100.0,0.15,600.0,2000.0,2176.17,4300.0,1551.79,250400.0,9100.0,4500.0,3744.38,300.0,338.84,3.84,1300.0,5.75,3.97
70,-964.8048250001157,514.7896800022572,238.65,5.96,32000.0,1.67,300.0,7100.0,2266.48,24700.000000000004,5557.67,396800.0,13100.0,9500.0,4559.16,700.0000000000001,1102.96,19.81,8400.0,4.25,45.97
70,-968.9448250001296,505.10968000255525,218.06,2.94,62300.00000000001,0.59,2000.0,2700.0,2982.85,8500.0,609.46,211800.0,23200.0,8500.0,3193.73,2400.0,818.54,5.89,2900.0,17.88,11.54
70,-972.3548250000458,497.72968000359833,202.63,0.72,53400.0,0.06,500.0,1400.0000000000002,182.41,2600.0,145.0,59400.00000000001,21700.0,2900.0,801.64,15100.0,103.7,3.97,900.0,7.0,6.9
70,-973.9648250000319,494.38968000374734,195.74,1.17,44000.0,0.09,200.0,3400.0000000000005,1217.8,4900.0,375.12,108900.0,13899.999999999998,5400.0,1592.9,2800.0000000000005,975.37,15.44,1700.0000000000002,16.73,38.46
70,-977.7248250000412,486.7996800020337,180.28,0.94,27500.0,0.02,200.0,800.0,103.85,2500.0,66.1,31200.0,9700.0,5400.0,294.35,4000.0,145.3,2.89,800.0,10.96,15.53
70,-982.1548250000924,478.18968000262976,162.95,1.58,36600.0,0.03,300.0,2400.0,17.72,3700.0,156.49,28100.0,14200.0,11500.0,364.07,300.0,109.96,4.03,900.0,12.41,7.87
70,-986.1548250000924,470.6496800035238,147.85,0.57,39400.0,0.01,1900.0,30200.0,53.09,1400.0000000000002,78.93,28900.0,13799.999999999998,5100.0,531.45,800.0,122.98,8.71,300.0,10.29,6.51
71,382.935174999875,-110.71031999774277,155.42,1.67,44000.0,0.52,6300.0,5900.0,5854.24,7700.0,6660.51,293800.0,22200.000000000004,6800.000000000001,10073.05,700.0000000000001,342.54,10.2,2600.0,3.37,15.09
71,380.96517499990296,-115.63031999766827,140.02,4.24,8000.0,2.35,3000.0,18200.0,1508.92,28400.0,14352.96,491300.0,2000.0,1700.0000000000002,2393.74,100.0,891.96,20.78,10800.0,2.14,42.2
71,377.7451749999309,-123.64031999744475,114.78,5.66,12700.0,2.61,6100.0,14700.0,2086.34,27500.0,11701.81,470100.0,3800.0,2100.0,2720.97,100.0,904.61,13.64,9400.0,2.36,26.58
71,375.69517499988433,-128.60031999647617,99.0,2.95,25200.0,0.66,20700.0,37800.0,10158.42,10600.0,12203.38,316300.0,7000.0,4900.0,7469.47,300.0,387.14,5.81,3400.0000000000005,2.65,12.21
71,373.62517499993555,-133.46031999774277,83.33,3.19,11800.0,2.42,4200.0,18400.0,1860.04,21900.0,13974.46,484799.99999999994,4300.0,2400.0,3080.52,100.0,719.77,18.62,9100.0,2.26,35.44
71,370.2551749999402,-141.14031999744475,58.27,2.81,14100.0,3.02,5200.0,20200.0,1956.75,18600.0,13749.06,470300.0,4900.0,2300.0,3873.37,100.0,659.74,17.42,8900.0,2.42,33.86
71,367.6451749999542,-146.9203199967742,39.32,15.05,25299.999999999996,2.09,1600.0,9300.0,2589.54,46300.0,4035.7,429400.0,8200.0,8600.0,4384.9,600.0,885.76,18.97,13400.0,2.45,41.49
71,365.55517499987036,-151.44031999632716,24.51,1.64,42800.0,0.27,2100.0,6400.0,4826.75,5900.0,3539.4,314600.0,19700.0,6000.0,9127.55,600.0,305.36,6.43,1900.0,2.54,10.84
71,362.13517499994487,-158.40031999722123,1.37,8.92,10600.0,2.11,3500.0,25200.0,2308.44,34700.0,13951.58,455500.0,2200.0,2700.0,3476.79,100.0,809.34,18.08,10600.0,2.23,39.72
71,359.2651749999495,-163.79031999781728,-17.17,1.12,71800.0,0.12,4600.0,11800.0,5289.36,3700.0,6556.27,210400.0,32900.0,11000.0,4807.15,3500.0,511.0,1.91,1100.0,1.17,1.39
71,356.5651749998797,-168.96031999774277,-34.96,3.93,13600.000000000002,3.27,3000.0,14700.0,2241.76,30400.0,10502.72,463100.0,5900.0,4100.0,2816.4,100.0,794.4,18.71,13100.0,2.55,36.3
71,353.575174999889,-174.69031999632716,-54.71,4.74,18500.0,2.62,3300.0,12200.0,2530.57,29100.0,7264.47,470500.0,6000.0,3100.0,4452.05,200.0,720.79,16.4,12500.0,2.12,31.09
71,352.1451749999542,-177.43031999655068,-64.17,1.74,56900.00000000001,0.17,7100.0,11800.0,3669.1,4600.0,668.21,275900.0,14800.0,8700.0,5087.16,1100.0,288.21,3.16,1500.0,3.13,4.32
72,-1050.4048250000924,596.6296800021082,344.13,3.84,46100.0,0.92,600.0,600.0,1489.46,8700.0,1931.42,332000.0,7600.0,2100.0,4599.6,100.0,504.16,8.84,100.0,2.58,13.87
72,-1052.7348250000505,589.4896800033748,327.56,0.95,13100.0,0.08,500.0,600.0,876.32,2700.0,564.21,259800.0,3600.0,1400.0000000000002,1476.14,100.0,352.11,3.07,500.0,2.78,2.64
72,-1053.8748250000644,585.9696800019592,319.46,3.12,52800.0,0.45,900.0,4800.0,2487.97,8700.0,2045.0,324200.0,9000.0,5300.0,8807.11,600.0,427.58,5.86,2700.0,2.76,10.01
72,-1054.9448250001296,582.6696800030768,311.92,7.6,43400.0,0.45,2200.0,1900.0,1446.42,10800.0,635.59,340600.0,7500.0,5900.0,3073.24,100.0,482.21,6.47,2700.0,3.36,22.17
72,-1056.1148250000551,579.0996800027788,303.82,3.9,50300.0,0.54,900.0,4900.0,2491.96,10000.0,2486.01,339300.0,17100.0,6200.0,3335.1,200.0,975.69,20.44,3200.0,3.81,48.24
72,-1058.674825000111,571.5096800029278,286.82,1.54,54900.0,0.25,1200.0,1900.0,4295.19,4600.0,1473.91,273700.0,27000.0,3700.0,1836.68,200.0,375.36,3.76,1500.0,3.45,5.99
72,-1061.2348250000505,564.2196800019592,270.81,2.52,45300.0,0.67,800.0,2900.0,1811.61,9800.0,2035.63,302400.0,10600.0,14000.0,2998.84,600.0,635.54,5.63,3800.0,2.95,13.99
72,-1062.6648250001017,560.3496800027788,262.39,0.89,49000.0,0.1,800.0,1800.0,4405.44,3800.0,256.35,257399.99999999997,17600.0,4600.0,4800.87,1900.0,498.1,3.23,2100.0,5.59,5.67
72,-1064.3248250001343,555.9896800033748,252.98,0.95,19200.0,0.07,600.0,1400.0000000000002,415.16,3100.0,106.05,356100.0,2400.0,2400.0,2315.29,200.0,560.57,6.4,2600.0,4.57,107.3
72,-1065.2348250000505,553.6596800033003,247.95,0.63,73400.0,0.04,300.0,4700.0,638.82,2100.0,350.29,194800.0,28400.0,8400.0,3068.97,2700.0,1993.24,7.9,1600.0,38.04,59.24
72,-1066.3248250001343,550.8496800027788,241.93,0.42,22000.0,0.04,200.0,600.0,99.65,3900.0,41.69,21000.0,12100.0,2400.0,295.01,5000.0,92.79,1.69,1000.0,5.39,7.2
73,943.0251749999588,-744.1403199974447,419.3,0.51,64700.0,0.04,600.0,200.0,486.81,2700.0,232.7,217600.00000000003,1400.0000000000002,1700.0000000000002,2158.69,100.0,212.8,2.01,100.0,4.1,2.6
73,939.4851749999216,-753.4703199975193,396.38,0.65,56400.0,0.04,300.0,500.0,658.4,2900.0,456.0,204899.99999999997,4300.0,10600.0,2340.56,100.0,326.0,2.44,100.0,6.16,2.96
73,936.1151749999262,-762.7403199970722,373.4,0.64,54400.00000000001,0.04,300.0,2400.0,735.48,3000.0,589.52,201900.0,4800.0,18400.0,3444.6,200.0,281.08,2.54,400.0,4.75,3.15
73,932.8551749999169,-771.9503199979663,350.39,0.72,60000.0,0.07,500.0,2300.0,857.0,2500.0,460.6,215200.0,3600.0,28100.0,3286.6,200.0,308.6,3.23,800.0,5.14,4.56
73,929.685174999875,-780.9803199972957,327.89,0.97,57400.0,0.13,500.0,5100.0,2519.35,3400.0000000000005,1189.46,252700.0,8000.0,17600.0,3988.58,300.0,630.82,4.55,1200.0,4.99,10.02
73,927.7551749999402,-786.4203199967742,314.32,3.83,36800.0,0.65,800.0,8900.0,4952.5,14400.0,3559.55,374799.99999999994,6400.0,7700.0,6038.39,400.0,1130.98,14.13,5100.0,3.45,35.43
73,926.6151749999262,-789.6103199962527,306.33,1.24,52800.0,0.29,600.0,6500.0,3449.57,4700.0,1395.74,273500.0,7700.0,9200.0,5125.53,700.0000000000001,1041.49,5.37,1700.0000000000002,4.17,10.46
73,925.5351749999681,-792.5903199966997,298.85,2.1,52200.0,0.41,1500.0,8200.0,3765.56,7100.0,1165.56,286100.0,6800.000000000001,14900.0,4158.89,500.0,874.44,7.12,2500.0,3.76,16.17
73,923.5551749998704,-798.0103199966252,285.28,0.97,58200.0,0.26,500.0,6200.0,2249.9,4000.0,1072.6,283700.0,5500.0,16900.0,5134.8,500.0,967.6,3.87,1500.0,2.85,7.35
73,921.185174999875,-804.4903199970722,269.17,1.5,57000.0,0.13,300.0,8300.0,1907.36,5300.0,1225.92,265100.0,7400.0,28400.0,3145.27,700.0000000000001,1173.38,6.38,1800.0,3.19,10.79
73,919.9851749999216,-807.7503199968487,261.19,0.1,54500.0,0.02,700.0000000000001,39300.0,642.11,200.0,1428.44,155500.0,9600.0,69300.0,1239.73,2400.0,58.44,1.17,100.0,1.18,0.32
73,917.715174999903,-813.8603199962527,246.39,0.41,48200.0,0.04,1000.0,19500.0,1203.52,1000.0,1195.24,200799.99999999997,10100.0,66400.0,2145.08,800.0,140.64,1.96,400.0,1.09,1.9
73,914.1251749999356,-823.4303199965507,223.57,0.64,49500.0,0.1,700.0000000000001,19200.0,2318.14,2100.0,2948.22,215600.0,12200.0,57200.0,2532.22,2800.0000000000005,221.62,2.45,800.0,1.87,2.67
73,910.4151749999728,-833.0803199969232,200.81,0.24,65100.0,0.03,500.0,15800.0,1474.92,1100.0,1840.48,174600.0,8300.0,46200.0,2430.72,4200.0,244.98,2.3,400.0,2.64,2.25
73,907.6451749999542,-840.1903199963272,184.29,0.19,73000.0,0.03,900.0,11900.0,1117.24,1100.0,737.24,168400.0,14600.0,44300.0,2599.65,2500.0,348.38,3.27,400.0,4.15,3.38
74,-546.3348250000272,513.1796800028533,277.4,1.33,59000.0,0.29,400.0,5500.0,1280.24,10100.0,1508.76,200100.00000000003,6300.0,27400.000000000004,3905.92,1000.0,845.2,7.63,1800.0,7.73,12.54
74,-549.924825000111,503.6796800028533,254.56,0.91,46400.0,0.25,400.0,5300.0,2509.46,5600.000000000001,1725.9,258900.0,11100.000000000002,37500.0,6985.58,1000.0,741.72,6.34,2100.0,3.17,10.6
74,-553.6848250001203,494.09968000277877,231.77,1.59,51800.0,0.25,500.0,8700.0,3059.1,10400.0,1657.12,271100.0,9600.0,14900.0,15898.8,900.0,1242.74,11.2,3700.0,5.58,17.09
74,-557.6248250000644,484.44968000240624,209.05,1.53,47699.99999999999,0.18,500.0,9500.0,3129.48,10200.0,1515.28,269500.0,9900.0,12600.0,14838.16,1200.0,2066.88,12.13,3500.0,5.18,23.75
74,-560.7148250000319,477.11968000233173,191.9,1.87,51800.0,0.18,500.0,6200.0,2578.75,8700.0,1300.23,262700.0,10700.0,22200.000000000004,8677.97,1300.0,1589.38,6.27,3100.0,4.54,9.24
74,-563.8648250000551,469.6696800030768,174.82,0.88,62900.0,0.07,800.0,9200.0,3525.56,3700.0,1263.04,155900.0,20500.0,23000.0,2858.04,20299.999999999996,396.24,5.16,1300.0,6.23,8.83
74,-568.2648250000784,459.5896800030023,152.37,1.24,59300.0,0.74,800.0,5300.0,3601.72,5000.0,2370.56,194600.0,20400.0,18600.0,3734.68,9200.0,859.56,5.83,1700.0000000000002,9.21,10.03
74,-571.4348250001203,452.5796800032258,136.96,1.05,56600.0,0.2,1400.0000000000002,5300.0,5593.12,4500.0,2256.93,212600.00000000003,24400.0,24200.0,2319.15,7700.0,770.95,8.78,1600.0,5.92,17.28
74,-573.6048250000458,447.9996800031513,126.95,1.79,45500.0,0.49,800.0,4900.0,3126.27,10200.0,2586.69,309300.0,9000.0,18700.0,6814.58,1400.0000000000002,990.85,11.47,4100.0,3.71,22.47
74,-576.1948250001296,442.6596800033003,115.46,0.58,58900.0,0.2,900.0,9500.0,4970.35,2800.0000000000005,1338.87,220700.0,13700.000000000002,15100.0,4945.49,17500.0,1141.01,5.27,1100.0,7.59,7.99
74,-578.8648250000551,437.19968000240624,103.92,1.11,49800.00000000001,0.34,800.0,4900.0,2859.28,6200.0,1455.66,274200.0,9000.0,21100.0,9121.4,6200.0,565.96,4.8,2300.0,3.36,9.33
74,-582.9848250000505,429.05968000367284,87.1,0.89,54300.0,0.14,700.0000000000001,6200.0,3042.52,4000.0,1462.16,218800.0,14500.0,27599.999999999996,3496.66,16700.0,310.88,3.92,1400.0000000000002,6.03,6.32
74,-586.9748250000412,421.43968000262976,71.61,2.22,54300.0,0.38,300.0,5500.0,2030.72,8500.0,2645.55,240300.0,13899.999999999998,24600.0,4040.96,9800.0,501.2,6.11,2800.0000000000005,4.62,11.73
74,-591.0848250000272,413.72968000359833,56.19,2.31,55400.0,0.58,200.0,5000.0,1230.04,7600.0,2972.24,273700.0,9000.0,20800.0,3983.68,4200.0,453.64,6.4,2500.0,3.72,12.62
74,-597.1148250000551,402.7896800022572,34.53,3.16,56600.0,0.61,100.0,3900.0,578.4,8900.0,1728.68,269600.0,4100.0,13700.000000000002,3267.4,1300.0,621.92,7.6,2800.0000000000005,6.49,14.25
74,-603.4648250000319,391.8196800034493,12.98,3.62,54500.0,0.54,200.0,3800.0,767.74,9100.0,1708.18,274400.0,5300.0,13400.0,3476.64,1800.0,584.9,6.95,2900.0,5.24,12.75
74,-609.954825000139,380.9996800031513,-7.82,3.91,56600.0,0.45,100.0,4000.0,839.47,9100.0,891.01,258000.0,4400.0,12400.0,4141.84,1500.0,635.9,5.95,2800.0000000000005,5.16,11.91
74,-616.8248250001343,369.72968000359833,-29.07,2.25,59300.0,0.18,200.0,3300.0,361.57,4300.0,762.29,240700.0,3400.0000000000005,16900.0,5142.14,700.0000000000001,621.02,4.08,1300.0,6.23,7.77
74,-624.064825000125,358.01968000270426,-50.77,7.86,33000.0,1.56,400.0,7700.0,268.69,27900.0,7049.2,380100.0,3200.0,27300.0,4834.14,700.0000000000001,958.18,14.35,10100.0,1.6,36.9
74,-628.564825000125,350.8796800021082,-63.78,6.76,41900.00000000001,0.54,600.0,2800.0000000000005,47.33,15200.0,1605.17,330200.00000000006,700.0000000000001,35300.0,3562.08,100.0,975.83,6.78,4500.0,2.12,22.88
74,-633.174825000111,343.6496800035238,-76.69,4.5,42800.0,0.81,500.0,2900.0,576.48,14900.0,1583.96,346200.0,3000.0,18400.0,2326.28,100.0,962.98,11.07,5200.0,2.41,28.1
74,-640.7648250000784,331.85968000255525,-97.39,4.76,55599.99999999999,0.64,1000.0,3700.0,105.78,13300.0,244.98,228100.0,5300.0,16200.000000000002,1635.97,14200.0,907.8,7.16,3400.0000000000005,8.56,30.43
74,-645.6048250000458,324.3296800032258,-110.5,0.77,57500.0,0.1,1600.0,8000.0,26.3,2300.0,259.56,237500.0,6400.0,17900.0,1546.33,22200.000000000004,983.26,18.15,600.0,14.51,80.69
74,-649.8648250000551,317.7496800031513,-121.95,0.18,78200.0,0.11,500.0,3000.0,36.05,500.0,143.29,55599.99999999999,3600.0,21600.0,289.46,47800.0,249.05,4.88,200.0,12.09,27.61
75,-631.0248250000877,285.26968000270426,387.22,1.47,73300.0,0.09,500.0,100.0,372.8,2400.0,176.8,261500.0,3900.0,500.0,4133.12,200.0,808.8,3.08,300.0,4.96,30.72
75,-633.2948250001064,278.84968000277877,371.37,0.69,67200.0,0.1,200.0,100.0,2325.26,3700.0,294.74,213299.99999999997,14400.0,1500.0,3148.42,100.0,427.37,2.68,100.0,4.36,10.51
75,-636.5148250000784,270.1496800035238,349.21,0.8,54400.00000000001,0.1,600.0,500.0,851.42,3800.0,129.01,227800.0,14600.0,5200.0,2515.86,200.0,450.77,3.83,600.0,9.21,6.9
75,-639.8448250000365,261.34968000277877,327.0,0.52,62800.0,0.06,500.0,1400.0000000000002,1483.04,2200.0,160.4,232100.0,19800.0,6500.0,5222.4,800.0,379.04,2.78,700.0000000000001,3.29,4.81
75,-642.3548250000458,255.11968000233173,311.33,0.44,70100.0,0.07,300.0,1800.0,839.89,2000.0,237.14,243299.99999999997,21800.0,5000.0,4318.96,2700.0,520.82,3.63,700.0000000000001,7.76,4.88
75,-645.064825000125,248.7196800019592,295.62,1.15,38000.0,0.04,300.0,1700.0000000000002,153.22,4100.0,161.39,44100.0,13799.999999999998,2700.0,811.8,8800.0,266.44,5.54,1400.0000000000002,10.49,13.59
75,-649.3648250000551,238.9696800019592,272.73,1.21,27100.0,0.05,200.0,600.0,14.9,5300.0,40.59,31000.0,10600.0,1900.0,258.66,6000.0,97.72,2.61,1500.0,13.4,8.25
76,478.78517499996815,-173.64031999744475,172.06,5.6,7500.0,0.91,4600.0,30800.0,945.55,24200.0,19096.22,491900.0,1300.0,3200.0,2006.34,200.0,1087.1,26.34,8600.0,1.07,60.55
76,476.8951749999542,-178.13031999766827,157.98,1.34,44000.0,0.96,2000.0,7100.0,5868.72,6600.0,7746.26,307000.0,30000.0,13700.000000000002,3811.51,2000.0,355.08,7.22,2400.0,2.04,12.45
76,475.36517499992624,-181.7003199979663,146.95,13.45,8000.0,3.07,5000.0,3800.0,608.0,46000.0,700.55,500000.0,1500.0,2600.0,1234.49,100.0,1207.82,31.68,14400.0,0.54,71.34
76,473.3351749998983,-186.37031999789178,132.57,1.16,32700.0,0.38,3400.0000000000005,4800.0,4855.16,5699.999999999999,6412.6,361500.0,22599.999999999996,16700.0,3129.08,700.0000000000001,451.68,7.56,2300.0,1.89,13.96
76,471.0151749999495,-191.48031999729574,116.68,1.57,38700.0,1.15,1000.0,4400.0,3291.49,6500.0,4200.11,316900.0,14000.0,11500.0,3726.44,2000.0,483.22,4.89,2300.0,1.38,8.24
76,469.27517499995884,-195.23031999729574,105.05,1.09,30200.0,0.38,2700.0,4800.0,3666.88,5600.000000000001,4282.5,398100.0,14100.0,9600.0,4957.5,700.0000000000001,410.63,6.57,2200.0,2.14,11.5
76,467.6451749999542,-198.6603199969977,94.38,1.67,12200.0,0.54,700.0000000000001,2400.0,1359.1,8300.0,1103.31,488400.00000000006,2800.0000000000005,2900.0,2150.9,100.0,487.29,10.18,3500.0,1.38,20.72
76,466.5851749998983,-200.8403199966997,87.57,1.15,39000.0,0.34,1000.0,4200.0,6771.73,5600.000000000001,7869.04,383400.00000000006,30099.999999999996,11900.0,1849.62,300.0,290.77,6.72,2100.0,0.98,10.72
76,463.88517499994487,-206.32031999714673,70.45,2.18,20800.0,0.51,800.0,6899.999999999999,2708.58,8700.0,7833.49,466400.0,12000.0,10100.0,2710.95,500.0,352.08,8.61,3000.0,2.12,14.69
76,461.325174999889,-211.46031999774277,54.48,1.87,28500.0,0.58,3000.0,3200.0,3464.44,8500.0,7342.96,420900.00000000006,17700.0,17600.0,2318.15,400.0,260.37,5.78,3000.0,4.15,8.83
76,459.62517499993555,-214.82031999714673,44.04,5.27,5900.0,1.9,6600.0,23200.0,890.0,29400.0,14246.79,499000.0,900.0,2300.0,2336.62,100.0,769.88,21.26,13200.0,1.08,45.39
76,457.72517499991227,-218.49031999707222,32.61,1.74,31200.0,0.65,5300.0,7200.0,4298.53,9700.0,7909.2,404000.0,17700.0,8500.0,6549.33,500.0,461.2,7.7,4900.0,4.02,12.58
76,455.6451749999542,-222.39031999744475,20.44,1.58,69500.0,0.2,9800.0,10400.0,4149.78,4900.0,4010.38,205900.0,22000.0,5300.0,10621.25,1600.0,652.07,3.29,1500.0,6.28,4.18
76,453.0951749999076,-227.06031999737024,5.94,3.68,9800.0,2.12,5400.0,22100.0,777.2,22900.0,16513.12,493400.00000000006,2100.0,1700.0000000000002,2307.52,200.0,794.24,18.06,10500.0,2.37,37.03
76,451.4251749998657,-230.10031999647617,-3.47,0.99,42300.00000000001,1.45,1800.0,14800.0,6044.3,8700.0,11513.64,345800.0,23800.0,4000.0,5683.25,400.0,833.18,13.59,5400.0,4.98,23.85
76,450.45517499989364,-231.86031999625266,-8.91,5.84,8600.0,2.21,2900.0,26500.0,687.28,31400.0,19318.52,500000.0,600.0,700.0000000000001,2186.17,100.0,837.9,19.33,10800.0,3.2,43.92
76,448.28517499996815,-235.79031999781728,-20.98,1.5,59900.0,0.41,2500.0,11800.0,4046.22,5800.0,5201.94,258500.0,22900.0,4400.0,10569.72,1000.0,997.6,5.56,1800.0,5.1,10.77
